NO,GOVNO,정류장아이디,반대편정류장아이디,목적지방향성사용여부,정류장명(국문),정류장명(영문),경도(X),위도(Y),방향(Degree),주소(국문),주소(영문),구분,사용여부,등록일자,
8075,9,남이75,남이80,Y,남이면행정복지센터[남이외천삼거리.외천3리방면],Nami-myeon Administrative Welfare Center,127.434473,36.559921,220,충청북도 청주시 서원구 남이면 외천리 487-4,"487-4, Oecheon-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,,2023-10-17,남이
8076,9,남이76,남이79,Y,남이외천삼거리.외천3리[부용외천2리방면],Nami Oecheon Intersection. Oecheon 3-ri,127.431047,36.556168,190,청주시 서원구 남이면 외천리 109-13,"109-13 Oecheon-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8077,9,남이77,남이78,Y,부용외천2리[부용외천3리.양지말방면],Buyong Oecheon 2-ri,127.430491,36.548625,185,청주시 서원구 남이면 외천리 454-1,"454-1 Oecheon-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8078,9,남이78,남이77,Y,부용외천2리[남이외천삼거리(외천3리)방면],Buyong Oecheon 2-ri,127.43074,36.548374,5,청주시 서원구 남이면 외천리 402-5,"402-5, Oecheon-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8079,9,남이79,남이76,Y,남이외천삼거리(외천3리)[남이면행정복지센터방면],Nami-Oecheon Intersection (Oecheon 3-ri),127.431344,36.556081,15,청주시 서원구 남이면 외천리 498-2,"498-2, Oecheon-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8080,9,남이80,남이75,Y,남이면행정복지센터[척산3리방면],Namyeon Administrative Welfare Center,127.434771,36.559819,40,청주시 서원구 남이면 외천리 8-8,"8-8 Oecheon-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8081,9,남이81,남이86,Y,삼포아파트[척북삼거리방면],Sampo Apartment [to Cheokbuk Intersection],127.4221,36.57231,25,청주시 서원구 남이면 척북리 137,"137 Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8082,9,남이82,남이83,Y,삼포아파트[척산4리방면],Sampo Apartment [to Cheoksan 4-ri],127.4271,36.57352,165,청주시 서원구 남이면 척북리 86-15,"86-15 Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8083,9,남이83,남이82,Y,삼포아파트[척북방면],Sampo Apartment [to Cheokbuk],127.427298,36.573396,345,청주시 서원구 남이면 척북리 89-3,"89-3, Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8084,9,남이84,남이85,Y,척북삼거리[삼포아파트방면],Cheokbuk Intersection [to Sampo Apartment],127.425665,36.576071,140,청주시 서원구 남이면 척북리 14-3,"14-3, Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8085,9,남이85,남이84,Y,척북[삼포아파트방면],Cheokbuk [to Sampo Apartment],127.425,36.5763,225,청주시 서원구 남이면 척북리 21,"21 Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8086,9,남이86,남이81,Y,삼포아파트[사동1리(등등이)방면],Sampo Apartment [to Sadong 1-ri],127.421886,36.572148,210,청주시 서원구 남이면 척북리 산 16-1,"San 16-1, Cheokbuk-ri, Nam-myeon, Seowon-gu",기존정류장,,2023-10-17,남이
8087,9,남이87,,N,척산1리경로당,Cheoksan 1-ri senior citizen center,127.437633,36.566152,290,청주시 서원구 남이면 척산리 494-1,"494-1 Cheoksan-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8088,9,남이88,,N,척산2리경로당,Cheoksan 2-ri senior citizen center,127.434345,36.560718,0,청주시 서원구 남이면 척산리 594-6,"594-6 Cheoksan-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8089,9,남이89,,N,척산4리경로당,Cheoksan 4-ri senior citizen center,127.427966,36.56241,255,청주시 서원구 남이면 척산리 651-2,"651-2, Cheoksan-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8090,9,남이90,,N,외천1리경로당,Oecheon 1-ri senior citizen center,127.435894,36.555464,200,청주시 서원구 남이면 외천리 236-15,"236-15 Oecheon-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8091,9,남이91,,N,외천2구경로회관,Oecheon 2-gu senior citizen center,127.430928,36.548013,90,청주시 서원구 남이면 외천리 468,"468 Oecheon-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8092,9,남이94,,N,척북마을회관,Cheokbuk Village Hall,127.422958,36.574945,330,청주시 서원구 남이면 척북리 64-1,"64-1 Cheokbuk-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8093,9,남이95,,Y,삼포아파트입구,Sampo Apartment entrance,127.423507,36.572641,35,충청북도 청주시 서원구 남이면 척북리 74-7,"74-7, Cheokbuk-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2024-10-21,남이
8094,9,남이98,,N,구미리마을회관,Gumi-ri Village Hall,127.390494,36.565837,150,청주시 서원구 남이면 구미리 288,"288 Gumi-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8113,9,남이99,,N,팔봉1리경로당,Palbong 1-ri senior citizen center,127.412534,36.576751,152,충청북도 청주시 서원구 남이면 팔봉길 35,"35 Palbong-gil, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2023-12-27,남이
8095,9,남이100,,N,팔봉리경로당,Palbong-ri senior citizen center,127.411237,36.579643,15,청주시 서원구 남이면 팔봉리 91-5,"91-5 Palbong-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8096,9,남이101,,N,상발리마을회관,Sangbali Village Hall,127.399169,36.586621,170,청주시 서원구 남이면 상발리 42,"42 Sangbal-ri, Nam-myeon, Seowon-gu",가상정류장,,2023-10-17,남이
8111,9,남이102,,N,사동2리경로당,Sadong 2-ri senior citizen center,127.410666,36.552142,154,충청북도 청주시 서원구 남이면 사동리 276-2,"276-2, Sadong-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2023-11-28,남이
8112,9,남이103,,N,사동리 296,Sadong-ri 296,127.408983,36.562753,133,충청북도 청주시 서원구 남이면 사동리 296,"296, Sadong-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2023-11-28,남이
8154,9,남이104,,N,아일비철환경,Isle Nonferrous Environment,127.406686,36.564618,136,충청북도 청주시 서원구 남이면 사동리 산25-7,"San 25-7, Sadong-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2024-05-14,남이
8155,9,남이105,,N,구미리 73-1,Gumi-ri 73-1,127.385099,36.570106,325,충청북도 청주시 서원구 남이면 구미리 282-59,"282-59 Gumi-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2024-05-17,남이
8176,9,남이106,,N,산막리 266-1,Sanmak-ri 266-1,127.398909,36.550382,200,충청북도 청주시 서원구 남이면 산막리 266-1,"266-1 Sanmak-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2021-07-11,남이
81717,9,남이107,,N,산막리느티나무정자,Sanmak-ri Zelkova summerhouse,127.401902,36.551042,142,충청북도 청주시 서원구 남이면 산막리 213,"213 Sanmak-ri, Nam-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2024-09-02,남이
681,5,내수북이1,,N,비상리 경로당,Bisang-ri senior citizen center,127.582151,36.708208,65,충청북도 청주시 청원구 내수읍 비상길 34,"34 Bisang-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
682,5,내수북이2,,N,형동1리 경로당,Hyeongdong 1-ri senior citizen center,127.569473,36.701605,255,충청북도 청주시 청원구 내수읍 형동1길 50,"50, Hyeongdong 1-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
683,5,내수북이3,,N,덕암2리 경로당,Deokam 2-ri senior citizen center,127.55326,36.69206,175,충청북도 청주시 청원구 내수읍 덕암2길 42-5,"42-5, Deokam 2-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
684,5,내수북이4,,N,광암리 경로당,Gwangam-ri senior citizen,127.571606,36.75277,100,충청북도 청주시 청원구 북이면 광암길 9-3,"9-3, Gwangam-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
685,5,내수북이5,,N,금암1리 경로당,Geumam 1-ri senior citizen center,127.562433,36.752962,320,충청북도 청주시 청원구 북이면 금암1길 51,"51, Geumam 1-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
686,5,내수북이6,,N,금암2리 경로당,Geumam 2-ri senior citizen center,127.556257,36.75212,350,충청북도 청주시 청원구 북이면 금암길 17,"17, Geumam-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
687,5,내수북이7,,N,장재2리 경로당,Jangjae 2-ri senior citizen center,127.550953,36.745403,130,충청북도 청주시 청원구 북이면 장재2길 16,"16, Jangjae 2-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
688,5,내수북이8,,N,토성2리 경로당,Toseong 2-ri senior citizen center,127.570657,36.750207,200,충청북도 청주시 청원구 북이면 토성1길 10,"10, Toseong 1-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
689,5,내수북이9,,N,내추2리 경로당,Naechu 2-ri senior citizen center,127.546168,36.761157,160,충청북도 청주시 청원구 북이면 내추길 61-2,"61-2 Naechu-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
690,5,내수북이10,,N,대율2리 경로당,Daeyul 2-ri senior citizen center,127.519601,36.737792,65,충청북도 청주시 청원구 북이면 대율다락말길 43,"43, Daeyul Darakmal-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
691,5,내수북이11,,N,용계1리 경로당,Yonggye 1-ri Pathways,127.515948,36.752293,21,충청북도 청주시 청원구 북이면 용계1길 53,"53 Yonggye 1-gil, Buk-myeon, Cheongwon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2023-08-21,내수북이
692,5,내수북이12,,Y,용계3리 경로당,Yonggye 3-ri senior citizen center,127.518451,36.755162,190,충청북도 청주시 청원구 북이면 용계3길 2,"2, Yonggye 3-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
693,5,내수북이13,,N,장양1리 경로당,Jangyang 1-ri senior citizen center,127.529479,36.759475,30,충청북도 청주시 청원구 북이면 장양1길 19-10,"19-10 Jangyang 1-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-09-04,내수북이
694,5,내수북이14,,N,장양4리 경로당,Jangyang 4-ri senior citizen center,127.546288,36.757144,340,충청북도 청주시 청원구 북이면 대율내추길 319-17,"319-17, Daeyulnaechu-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
695,5,내수북이15,,N,추학3리 경로당,Chuhak 3-ri senior citizen center,127.537546,36.762673,190,충청북도 청주시 청원구 북이면 추학길 10-24,"10-24 Chuhak-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
696,5,내수북이16,,N,현암1리 경로당,Hyeonam 1-ri senior citizen center,127.540015,36.743009,310,충청북도 청주시 청원구 북이면 현암길 51,"51, Hyeonam-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
697,5,내수북이18,,Y,내수1리 경로당,Naesu 1-ri senior citizen center,127.534594,36.727502,270,충청북도 청주시 청원구 내수읍 내수본길 22,"22 Naesubon-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
698,5,내수북이19,,Y,마산6리 경로당,Masan 6-ri senior citizen center,127.53878,36.720989,140,충청북도 청주시 청원구 내수읍 마산3길 15,"15, Masan 3-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
699,5,내수북이20,,Y,마산4리 경로당,Masan 4-ri senior citizen center,127.536243,36.725059,50,충청북도 청주시 청원구 내수읍 마산5길 20,"20, Masan 5-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
700,5,내수북이21,,Y,마산3리 경로당,Masan 3-ri senior citizen center,127.538844,36.721571,50,충청북도 청주시 청원구 내수읍 마산3길 4-33,"4-33, Masan 3-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
701,5,내수북이22,,Y,마산1리 경로당,Masan 1-ri senior citizen center,127.53799,36.725502,320,충청북도 청주시 청원구 내수읍 마산1길 100,"100, Masan 1-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
702,5,내수북이23,,N,내수6리 경로당,Naesu 6-ri senior citizen center,127.534917,36.726822,325,충청북도 청주시 청원구 내수읍 내수본길 12,"12, Naesubon-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",가상정류장,null,2023-08-21,내수북이
703,5,내수북이24,내수북이26,Y,초정삼거리[초정리 방면],Chojeong Samgeori (to Chojeong-ri),127.599082,36.721774,200,충청북도 청주시 청원구 내수읍 신기초정로 664,"664 Singichojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
704,5,내수북이25,내수북이28,Y,초정리[인본리 방면],Chojeongri (to Inbon-ri),127.602464,36.716623,150,충청북도 청주시 청원구 내수읍 미원초정로 1309,"1309 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
705,5,내수북이26,내수북이24,Y,초정[호명리 방면],Chojeong (to Homyeong-ri),127.5992,36.72175,20,충청북도 청주시 청원구 내수읍 초정약수로 837,"837, Chojeong Yaksu-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
706,5,내수북이27,내수북이29,Y,초정약수터[초정리 방면],Chojeong Mineral Water (to Chojeong-ri),127.600695,36.720465,170,충청북도 청주시 청원구 내수읍 미원초정로 1357,"1357 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
707,5,내수북이28,내수북이25,Y,초정리[초정약수터 방면],Chojeongri (to Chojeong Mineral Water),127.602488,36.716946,340,충청북도 청주시 청원구 내수읍 초정1길 3,"3, Chojeong 1-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
708,5,내수북이29,내수북이27,Y,초정약수터[초정삼거리 방면],Chojeong mineral water,127.60083,36.72047,350,충청북도 청주시 청원구 내수읍 미원초정로 1357,"1357 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
709,5,내수북이31,내수북이30,Y,초정리종점,Chojeongri end point,127.600567,36.721583,35,충청북도 청주시 청원구 내수읍 초정약수로 847,"847, Chojeong Yaksu-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
710,5,내수북이32,내수북이33,N,인본리[초정리 방면],Inbon-ri (to Chojeong-ri),127.610919,36.711633,280,충청북도 청주시 청원구 내수읍 미원초정로 1212,"1212 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
711,5,내수북이33,내수북이32,N,인본리,Inbon-ri,127.61097,36.71153,140,충청북도 청주시 청원구 내수읍 미원초정로 1212,"1212 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
712,5,내수북이34,내수북이36,Y,초정삼거리[우산1리 방면],Chojeong three-way intersection (to Usan 1-ri),127.60027,36.72112,105,충청북도 청주시 청원구 내수읍 미원초정로 1361,"1361, Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
713,5,내수북이35,,Y,초정약수종점,Chojeong mineral water end point,127.59992,36.7185,200,충청북도 청주시 청원구 내수읍 미원초정로 1345-4,"1345-4 Miwonchojeong-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
714,5,내수북이36,내수북이34,Y,초정삼거리[초정 방면],Chojeong three-way intersection (to Chojeong),127.60042,36.7213,290,충청북도 청주시 청원구 내수읍 초정약수로 847,"847, Chojeong Yaksu-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
715,5,내수북이37,내수북이38,N,호명,Homyeong,127.600205,36.731917,300,충청북도 청주시 청원구 북이면 호명길 70,"70, Homyeong-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
716,5,내수북이38,내수북이37,N,호명,Homyeong,127.60032,36.7319,230,충청북도 청주시 청원구 북이면 호명길 70,"70, Homyeong-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
717,5,내수북이39,내수북이40,Y,호명리[초정삼거리 방면],Homyeong-ri (to Chojeong three-way intersection),127.59853,36.7254,150,충청북도 청주시 청원구 북이면 신기초정로 623-5,"623-5 Singichojeong-ro, Buk-myeon, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
718,5,내수북이40,내수북이39,Y,호명리[북이면사무소 방면],Homyeong-ri (to Bukmyeon Office),127.598806,36.725239,330,충청북도 청주시 청원구 북이면 신기초정로 623-5,"623-5 Singichojeong-ro, Buk-myeon, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
719,5,내수북이41,내수북이42,Y,영하2리[석화사거리 방면],Yeongha 2-ri (to Seokhwa Intersection),127.579612,36.719035,55,충청북도 청주시 청원구 내수읍 초정약수로 662,"662, Chojeong Yaksu-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
720,5,내수북이42,내수북이41,Y,영하2리[영하1리 방면],Yeongha 2-ri (to Yeongha 1-ri),127.57952,36.71925,230,충청북도 청주시 청원구 북이면 영하길 5,"5 Yeongha-gil, Buk-myeon, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
721,5,내수북이43,,N,우산2리종점,End of Usan 2-ri,127.601526,36.710799,290,충청북도 청주시 청원구 내수읍 우산2길 61,"61, Usan 2-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
722,5,내수북이44,내수북이56,N,저곡리[영하2리 방면],Jeogok-ri (to Yeongha 2-ri),127.59362,36.711025,280,충청북도 청주시 청원구 내수읍 저곡길 30,"30, Jeogok-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
723,5,내수북이45,내수북이46,Y,영하1리[영하2리 방면],Yeongha 1-ri (to minus 2 ri),127.58576,36.72127,80,충청북도 청주시 청원구 내수읍 우산길 19,"19 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
724,5,내수북이46,내수북이45,Y,영하1리[강우스파빌 방면],Yeongha 1-ri (to Gangwoo spaville),127.58567,36.72145,250,충청북도 청주시 청원구 내수읍 우산길 19,"19 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
725,5,내수북이47,,Y,초정노인병원[충청북도소주 방면],Chojeong Senior Hospital (to Chungbuk Soju),127.593977,36.722591,270,충청북도 청주시 청원구 내수읍 초정약수로 804,"804, Chojeong Yaksu-ro, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
726,5,내수북이48,내수북이51,Y,우산1리[충청북도소주 방면],Chungbuk Soju (to Chungbuk Soju),127.589743,36.722187,270,충청북도 청주시 청원구 내수읍 우산길 51,"51 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
727,5,내수북이49,내수북이50,Y,강우스파빌[영하1리 방면],Gangwoo spaville (to Negha 1 ri),127.587441,36.721929,250,충청북도 청주시 청원구 내수읍 우산길 33,"33 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
728,5,내수북이50,내수북이49,Y,강우스파빌[충청북도소주 방면],Gangwoo spaville (to Chungbuk Soju),127.587512,36.721857,75,충청북도 청주시 청원구 내수읍 우산길 33,"33 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
729,5,내수북이51,내수북이48,Y,충청북도소주[강우스파빌 방면],Chungbuk Soju (to Kangwoospaville),127.589743,36.722077,90,충청북도 청주시 청원구 내수읍 우산길 51,"51 Usan-gil, Naesu-eup, Cheongwon-gu, Cheongju-si",기존정류장,null,2023-08-21,내수북이
